img_fpath,ours_top_AVE_audio_fpath,w2c_top_AVE_audio_fpath,category,participant,ours_video_path,w2c_video_path,ours_rand_uid,w2c_rand_uid
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/ANAGPl7QZ0k_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/43IxB0Hz2RA.wav,AVE_Filtered_NoSpeechMusic/audio/BHdi8AH1McE.wav,Helicopter,P1,final_sampled_400/ours/ANAGPl7QZ0k_f8_ours.mp4,final_sampled_400/w2c_baseline/ANAGPl7QZ0k_f8_W2C.mp4,d75a2786-a6da-47b2-8b16-54a89a82f20d,82e1a80c-fe6a-44c2-9a57-9c1eb0d831cf
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-WwAxd-BBrs_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/-eO7J5kuaUg.wav,"Race car, auto racing",P2,final_sampled_400/ours/-WwAxd-BBrs_f5_ours.mp4,final_sampled_400/w2c_baseline/-WwAxd-BBrs_f5_W2C.mp4,86783404-b7f4-448c-90e5-4ad344cb28c4,1ae81959-1530-4c2c-aca6-516a91907b05
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/5UAwQRotU9Q_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/5f6RijX5c8E.wav,AVE_Filtered_NoSpeechMusic/audio/oM5CRdBtKao.wav,Church bell,P3,final_sampled_400/ours/5UAwQRotU9Q_f5_ours.mp4,final_sampled_400/w2c_baseline/5UAwQRotU9Q_f5_W2C.mp4,c5b48a80-a5ed-49a2-a42e-24a4ada6df0d,878bd303-4243-4a6c-904c-de91dad1588f
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0jiVxRwk-60_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/-eO7J5kuaUg.wav,Motorcycle,P4,final_sampled_400/ours/0jiVxRwk-60_f7_ours.mp4,final_sampled_400/w2c_baseline/0jiVxRwk-60_f7_W2C.mp4,e242f7eb-1b21-49c0-9d72-5defdda93e52,aa36d53c-8c5e-4a0d-88ce-cd4382d7ce31
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-opg33-301Y_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/12lHWBzDR9E.wav,AVE_Filtered_NoSpeechMusic/audio/B6kHGmBYycY.wav,Cat,P5,final_sampled_400/ours/-opg33-301Y_f8_ours.mp4,final_sampled_400/w2c_baseline/-opg33-301Y_f8_W2C.mp4,2bdbb364-74ad-4817-bbd5-af9c23a043f8,b2921a8b-5161-430b-a2f9-1ed24ee47a66
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6XNavva3RYk_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/-Mn3laA2KZc.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,"Race car, auto racing",P6,final_sampled_400/ours/6XNavva3RYk_f7_ours.mp4,final_sampled_400/w2c_baseline/6XNavva3RYk_f7_W2C.mp4,b2ef34b8-fc71-445d-a734-0737bc71ddcb,17724e25-75aa-4083-8731-2a38c6676bf2
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6vFGQG5S0sE_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/Gnu1-w9OGME.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,"Rodents, rats, mice",P7,final_sampled_400/ours/6vFGQG5S0sE_f6_ours.mp4,final_sampled_400/w2c_baseline/6vFGQG5S0sE_f6_W2C.mp4,d4b8fc96-1e13-4600-92b7-468cf8a8afeb,7e6975b2-3501-44dc-803f-40e98697d639
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1dzHeBGZ6zA_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/M7hcb2v2Z_0.wav,Horse,P8,final_sampled_400/ours/1dzHeBGZ6zA_f2_ours.mp4,final_sampled_400/w2c_baseline/1dzHeBGZ6zA_f2_W2C.mp4,c3bd9798-0ab3-4f5e-bb1b-562095caa6f8,2b5a21fc-587d-457a-a8cf-a1418a0e8cc1
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-yJF5hr0j2E_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,Motorcycle,P9,final_sampled_400/ours/-yJF5hr0j2E_f8_ours.mp4,final_sampled_400/w2c_baseline/-yJF5hr0j2E_f8_W2C.mp4,ee1b99c2-6c76-4fcb-801e-d118d7729b9e,d40709f2-ce92-400e-bdb6-456ae6088e22
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/EvHgP6eSPxo_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/12lHWBzDR9E.wav,AVE_Filtered_NoSpeechMusic/audio/B6kHGmBYycY.wav,Bark,P10,final_sampled_400/ours/EvHgP6eSPxo_f5_ours.mp4,final_sampled_400/w2c_baseline/EvHgP6eSPxo_f5_W2C.mp4,0a0c18fb-12af-41da-bb23-b026d9fd94ff,f8b71c17-bc4e-46ed-822d-6dc10a281a62
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-FEXRjcryZE_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/3ndid3jni7M.wav,Bus,P11,final_sampled_400/ours/-FEXRjcryZE_f5_ours.mp4,final_sampled_400/w2c_baseline/-FEXRjcryZE_f5_W2C.mp4,324e8604-647a-4090-8074-3c7ec381684f,d2350012-3085-4964-935b-299af43cf71f
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/5nZu6QpfG0g_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/43IxB0Hz2RA.wav,AVE_Filtered_NoSpeechMusic/audio/C3q2vSaKlHM.wav,"Fixed-wing aircraft, airplane",P12,final_sampled_400/ours/5nZu6QpfG0g_f5_ours.mp4,final_sampled_400/w2c_baseline/5nZu6QpfG0g_f5_W2C.mp4,e49cca6c-1ece-4314-9e4e-8cbfab6818d5,0de607bb-9d32-4594-b7b5-788ebe5f8f08
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/Nhzfm5a_Ccc_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/Gnu1-w9OGME.wav,AVE_Filtered_NoSpeechMusic/audio/N0e-DZo7gDk.wav,"Rodents, rats, mice",P13,final_sampled_400/ours/Nhzfm5a_Ccc_f5_ours.mp4,final_sampled_400/w2c_baseline/Nhzfm5a_Ccc_f5_W2C.mp4,4daa5a23-9725-4117-98b8-8951a45456cc,8b8f483e-e848-4248-8c03-8d163cab9dd8
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-HDFlW6kofA_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/B6kHGmBYycY.wav,Chainsaw,P14,final_sampled_400/ours/-HDFlW6kofA_f6_ours.mp4,final_sampled_400/w2c_baseline/-HDFlW6kofA_f6_W2C.mp4,286433f4-1421-4a9a-b858-dcc893c0942e,06b6ff70-1f5d-4a2f-98c5-5207207e897b
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/4nv-GOe3h54_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0ma2BvnQn2o.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Frying (food),P15,final_sampled_400/ours/4nv-GOe3h54_f5_ours.mp4,final_sampled_400/w2c_baseline/4nv-GOe3h54_f5_W2C.mp4,c65eed78-41c3-4962-8f2b-7634727f7f52,487619eb-a951-4111-a77b-eee643b2fe73
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/rAk7tyXYIU8_f3.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/F9zSHQFLLOg.wav,Church bell,P16,final_sampled_400/ours/rAk7tyXYIU8_f3_ours.mp4,final_sampled_400/w2c_baseline/rAk7tyXYIU8_f3_W2C.mp4,c5e56936-1454-48fe-a34c-9abea0c96876,e88660ce-1395-47cf-8a9f-9f465aa99d6a
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/5NwrPL4p0Co_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/1iUXERALOOs.wav,Train horn,P17,final_sampled_400/ours/5NwrPL4p0Co_f7_ours.mp4,final_sampled_400/w2c_baseline/5NwrPL4p0Co_f7_W2C.mp4,b4b45773-4619-4880-8a99-dce7aec5fe8b,8fb462f8-95fd-4df3-9c27-3ee5c04d662b
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-pcoDyofmLo_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/d88slBelHe8.wav,Helicopter,P18,final_sampled_400/ours/-pcoDyofmLo_f6_ours.mp4,final_sampled_400/w2c_baseline/-pcoDyofmLo_f6_W2C.mp4,91ec383b-7848-4cb3-8fd8-c6db0536b79b,43108ac8-d454-4d8a-860f-26d06e4c5833
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6Rv0x3NewpY_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2bSkMSmVolk.wav,AVE_Filtered_NoSpeechMusic/audio/2ceUOv8A3FE.wav,Train horn,P19,final_sampled_400/ours/6Rv0x3NewpY_f5_ours.mp4,final_sampled_400/w2c_baseline/6Rv0x3NewpY_f5_W2C.mp4,cb1696bc-2bdb-42ee-bca6-f135bf175a6a,93fefef6-0ea5-4be9-9c63-156a35f8b630
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-Lp-7hQvXcA_f1.jpg,AVE_Filtered_NoSpeechMusic/audio/-bpa6mTrhEE.wav,AVE_Filtered_NoSpeechMusic/audio/1iUXERALOOs.wav,Truck,P20,final_sampled_400/ours/-Lp-7hQvXcA_f1_ours.mp4,final_sampled_400/w2c_baseline/-Lp-7hQvXcA_f1_W2C.mp4,e665eaca-3cb9-4080-830c-be0afcb8f792,9d353d62-6c78-4c8e-b3ba-e8021b91eda5
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/HOJ2UB2cgHQ_f3.jpg,AVE_Filtered_NoSpeechMusic/audio/0R4uO4Vy9c0.wav,AVE_Filtered_NoSpeechMusic/audio/US_NJY_cGqw.wav,"Rodents, rats, mice",P1,final_sampled_400/ours/HOJ2UB2cgHQ_f3_ours.mp4,final_sampled_400/w2c_baseline/HOJ2UB2cgHQ_f3_W2C.mp4,3ef9a418-cc51-4c39-b4ae-a3d0ef60291d,e3c1f872-f3fb-4d80-a609-f21048fda27d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/321--jOIuTU_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,"Race car, auto racing",P2,final_sampled_400/ours/321--jOIuTU_f2_ours.mp4,final_sampled_400/w2c_baseline/321--jOIuTU_f2_W2C.mp4,66fe5a57-1a35-48c6-9010-685d9153e63c,647f74fc-1ea0-4052-a0fb-6b38e2d9665a
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1TBD_xpFAHQ_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/7YHdWiSOChc.wav,AVE_Filtered_NoSpeechMusic/audio/1iUXERALOOs.wav,Train horn,P3,final_sampled_400/ours/1TBD_xpFAHQ_f5_ours.mp4,final_sampled_400/w2c_baseline/1TBD_xpFAHQ_f5_W2C.mp4,fb31ccc0-3359-403c-8a7a-b7365880e8d5,e854bed5-f07f-4712-a77a-ba6ad91b0a4d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/5oW8arAFDOg_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/HEqn0tgCtDM.wav,AVE_Filtered_NoSpeechMusic/audio/CYgCdPSDuLU.wav,Clock,P4,final_sampled_400/ours/5oW8arAFDOg_f5_ours.mp4,final_sampled_400/w2c_baseline/5oW8arAFDOg_f5_W2C.mp4,eb865729-d13c-44d1-8d23-fdd314b6aae7,e079088c-2327-4af4-9dab-b23c370c88dc
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/9IItZmu_HbQ_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/HEqn0tgCtDM.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Clock,P5,final_sampled_400/ours/9IItZmu_HbQ_f5_ours.mp4,final_sampled_400/w2c_baseline/9IItZmu_HbQ_f5_W2C.mp4,ab8e8095-4eb1-4ed7-b2ea-5018e5d44fb3,c6ea01c0-fe31-4fac-80f5-64b016398818
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0cYckigNbjQ_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/QPXMFPTuxJM.wav,Goat,P6,final_sampled_400/ours/0cYckigNbjQ_f2_ours.mp4,final_sampled_400/w2c_baseline/0cYckigNbjQ_f2_W2C.mp4,47aab846-fd1a-46fe-bae4-24dc5dab6650,5afb6b1f-cb5c-4a05-a8c3-546cb3b25f58
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/8SQPfoFvUpY_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/43IxB0Hz2RA.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,"Fixed-wing aircraft, airplane",P7,final_sampled_400/ours/8SQPfoFvUpY_f5_ours.mp4,final_sampled_400/w2c_baseline/8SQPfoFvUpY_f5_W2C.mp4,48fe3413-dc3b-4c18-abb1-d490de68aae8,5ba07e8a-37a3-4073-91d8-4142bfe68cdf
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/4SIuuAQ3YLk_f3.jpg,AVE_Filtered_NoSpeechMusic/audio/2jAVRDkz42M.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Toilet flush,P8,final_sampled_400/ours/4SIuuAQ3YLk_f3_ours.mp4,final_sampled_400/w2c_baseline/4SIuuAQ3YLk_f3_W2C.mp4,1a3cd03e-f2b1-470e-ac87-c855943a7be3,9a615407-81e8-43f7-8bca-bb2d64c58793
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2vXlGSNtcn0_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/0NOfrBTZC_M.wav,Helicopter,P9,final_sampled_400/ours/2vXlGSNtcn0_f5_ours.mp4,final_sampled_400/w2c_baseline/2vXlGSNtcn0_f5_W2C.mp4,db4af49a-6afd-4524-b9fa-42167df8226c,dea6b6ed-7463-453d-b231-b569cc40ec76
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2UxOuJUUNYI_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/30JTvMLCV0c.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Frying (food),P10,final_sampled_400/ours/2UxOuJUUNYI_f6_ours.mp4,final_sampled_400/w2c_baseline/2UxOuJUUNYI_f6_W2C.mp4,90d09618-1201-4431-a9d0-f043778f82df,09292e6a-ab9a-4053-b0c4-4a9aeb694edc
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/4fz0-Kx2oNs_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/30JTvMLCV0c.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Frying (food),P11,final_sampled_400/ours/4fz0-Kx2oNs_f5_ours.mp4,final_sampled_400/w2c_baseline/4fz0-Kx2oNs_f5_W2C.mp4,4c0a5f43-9e0b-475e-a6b7-ce4411909e6f,41260695-cab0-4a3d-8451-d0eafb5d9526
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/LZYidtJoWO8_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/oM5CRdBtKao.wav,Church bell,P12,final_sampled_400/ours/LZYidtJoWO8_f5_ours.mp4,final_sampled_400/w2c_baseline/LZYidtJoWO8_f5_W2C.mp4,5150bf12-7fde-4ddf-9c2f-4f3cea57c5be,51635536-e572-4d2b-a7df-fb0fa2fd4237
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/5J0IFzqU9-E_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P13,final_sampled_400/ours/5J0IFzqU9-E_f5_ours.mp4,final_sampled_400/w2c_baseline/5J0IFzqU9-E_f5_W2C.mp4,704cf191-0e48-4cee-a8c4-9ffbaffadfe7,3dc60508-055a-4743-8d70-46d6b3069e52
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6VH7PWyMRIY_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/8xTIvAitUsw.wav,Goat,P14,final_sampled_400/ours/6VH7PWyMRIY_f5_ours.mp4,final_sampled_400/w2c_baseline/6VH7PWyMRIY_f5_W2C.mp4,6d7c89b5-0a48-4685-8851-cb49cd0ba018,1f5e59b9-c725-4a6b-ba02-ac749a089d5d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1pEaiUYTh6s_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/3eNWJ4Hle6Y.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Frying (food),P15,final_sampled_400/ours/1pEaiUYTh6s_f5_ours.mp4,final_sampled_400/w2c_baseline/1pEaiUYTh6s_f5_W2C.mp4,8f8f7656-8b05-457f-9167-b283e22dfe04,e00273ae-9510-420b-8950-3989f501508d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2wrDhwN-NvQ_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/ChHA4I5DWVo.wav,AVE_Filtered_NoSpeechMusic/audio/oM5CRdBtKao.wav,Church bell,P16,final_sampled_400/ours/2wrDhwN-NvQ_f5_ours.mp4,final_sampled_400/w2c_baseline/2wrDhwN-NvQ_f5_W2C.mp4,db11e219-14c7-4631-afe0-ba710a3561cd,74a27abb-a1cc-4ccf-af28-43627723d174
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/36ifFEokXgQ_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/BJr6qF5aEKs.wav,"Fixed-wing aircraft, airplane",P17,final_sampled_400/ours/36ifFEokXgQ_f5_ours.mp4,final_sampled_400/w2c_baseline/36ifFEokXgQ_f5_W2C.mp4,aa15b8f8-eb4d-49ae-a7a1-29258470c8d4,e72972fd-ec60-430f-bb22-583528b8dcea
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-Zq22n4OewA_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2bSkMSmVolk.wav,AVE_Filtered_NoSpeechMusic/audio/4vjDR_uDA-Q.wav,Train horn,P18,final_sampled_400/ours/-Zq22n4OewA_f5_ours.mp4,final_sampled_400/w2c_baseline/-Zq22n4OewA_f5_W2C.mp4,9e4e4b20-009c-45b5-b720-8c53d8f0bd78,e571a3f8-92b2-4053-b0a8-641c299700c8
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-WOcO4B-Jis_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/-eO7J5kuaUg.wav,Motorcycle,P19,final_sampled_400/ours/-WOcO4B-Jis_f5_ours.mp4,final_sampled_400/w2c_baseline/-WOcO4B-Jis_f5_W2C.mp4,d04d87c4-cab5-4c31-8d10-87f6d1e9a4ed,2edda887-0bf2-4051-8b9a-3f018bb7c4db
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/8ZcAYJtFjvk_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/M7hcb2v2Z_0.wav,Goat,P20,final_sampled_400/ours/8ZcAYJtFjvk_f5_ours.mp4,final_sampled_400/w2c_baseline/8ZcAYJtFjvk_f5_W2C.mp4,e68326dd-4bc5-463c-8a19-385dd89d2013,6b566213-d3ca-4986-87ac-593b7149cee9
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/7Cm9bUZNVuk_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P1,final_sampled_400/ours/7Cm9bUZNVuk_f5_ours.mp4,final_sampled_400/w2c_baseline/7Cm9bUZNVuk_f5_W2C.mp4,bdf68219-665d-4508-8cfb-3fed189c6dfb,9af1485a-70f2-4463-8c63-3fa71df0cbda
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/69Ll0798BzM_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/M7hcb2v2Z_0.wav,Goat,P2,final_sampled_400/ours/69Ll0798BzM_f5_ours.mp4,final_sampled_400/w2c_baseline/69Ll0798BzM_f5_W2C.mp4,02fb3159-6ebd-4f73-91e3-a6c8962f2c0f,7a374b84-d987-4739-b20d-22b36387b804
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/dU2n2OJ-K7Q_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/nRKU5Ns6cnU.wav,AVE_Filtered_NoSpeechMusic/audio/oM5CRdBtKao.wav,Church bell,P3,final_sampled_400/ours/dU2n2OJ-K7Q_f5_ours.mp4,final_sampled_400/w2c_baseline/dU2n2OJ-K7Q_f5_W2C.mp4,86e191af-5ad3-49d2-8dbc-654170650500,2ea9c066-3b27-426a-99e9-455d475351b2
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-r8VXRqHpmg_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/0X9wj5DvYnA.wav,Bus,P4,final_sampled_400/ours/-r8VXRqHpmg_f6_ours.mp4,final_sampled_400/w2c_baseline/-r8VXRqHpmg_f6_W2C.mp4,2eff0072-e4f6-4287-b066-f200f324e59a,4db88589-d745-4919-a8eb-510c0d0809d5
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-0TTFAArJ9k_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/25OVN5Ey3FU.wav,Horse,P5,final_sampled_400/ours/-0TTFAArJ9k_f5_ours.mp4,final_sampled_400/w2c_baseline/-0TTFAArJ9k_f5_W2C.mp4,32d55b3c-cb59-4574-b4d4-01f0a858a883,2498245e-66e9-440f-baa0-d1b03a401ca1
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/AavEub0hTD8_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/5f6RijX5c8E.wav,AVE_Filtered_NoSpeechMusic/audio/RTe-0YG5QS8.wav,Helicopter,P6,final_sampled_400/ours/AavEub0hTD8_f2_ours.mp4,final_sampled_400/w2c_baseline/AavEub0hTD8_f2_W2C.mp4,51c334a0-427b-4356-8fbf-59cd2a455d8c,66bc154e-4084-4ee1-b044-30e4bd53cbfc
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/E96ur1VuinY_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,Helicopter,P7,final_sampled_400/ours/E96ur1VuinY_f5_ours.mp4,final_sampled_400/w2c_baseline/E96ur1VuinY_f5_W2C.mp4,6c5896db-1123-4991-9cbf-16e5b09da0bd,2c927700-1a8d-4276-9a62-4f15ca3909ca
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/HLqhkZAW0K8_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6nakxDQFBlI.wav,AVE_Filtered_NoSpeechMusic/audio/0HBAshYFBCU.wav,"Fixed-wing aircraft, airplane",P8,final_sampled_400/ours/HLqhkZAW0K8_f5_ours.mp4,final_sampled_400/w2c_baseline/HLqhkZAW0K8_f5_W2C.mp4,bcc8501d-ede3-4f16-84bf-93197aeef9ec,a7302de0-f518-4010-a189-d78779a922ab
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0SoVB6iEHTU_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/-eO7J5kuaUg.wav,Motorcycle,P9,final_sampled_400/ours/0SoVB6iEHTU_f5_ours.mp4,final_sampled_400/w2c_baseline/0SoVB6iEHTU_f5_W2C.mp4,205babed-9670-4e96-99d3-17cac4888bf6,2165809a-acf0-4804-8d66-73d0e1d3e400
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/GitfyDrmRMA_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/-5Vzl5XrIMc.wav,AVE_Filtered_NoSpeechMusic/audio/NGeniwxDzJ0.wav,"Rodents, rats, mice",P10,final_sampled_400/ours/GitfyDrmRMA_f6_ours.mp4,final_sampled_400/w2c_baseline/GitfyDrmRMA_f6_W2C.mp4,cdc38d7e-f4ac-40c2-a6b1-58487fc6644a,f9880222-50dd-479a-86e3-50c47d851926
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1X5JrJwNOZw_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/25OVN5Ey3FU.wav,Horse,P11,final_sampled_400/ours/1X5JrJwNOZw_f5_ours.mp4,final_sampled_400/w2c_baseline/1X5JrJwNOZw_f5_W2C.mp4,06271d6b-b911-4dee-8ac7-5f9631e21196,3d7cced2-3372-46f8-b27f-d8e9dc587f28
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6nJ9zXqHerc_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/30JTvMLCV0c.wav,AVE_Filtered_NoSpeechMusic/audio/N0e-DZo7gDk.wav,Frying (food),P12,final_sampled_400/ours/6nJ9zXqHerc_f8_ours.mp4,final_sampled_400/w2c_baseline/6nJ9zXqHerc_f8_W2C.mp4,e37433ed-16be-4e0d-9d84-3216ca0acef4,a10a838b-f97f-4810-b00a-dbf27469f3ff
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/9tKPGdK3U08_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/30JTvMLCV0c.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Frying (food),P13,final_sampled_400/ours/9tKPGdK3U08_f5_ours.mp4,final_sampled_400/w2c_baseline/9tKPGdK3U08_f5_W2C.mp4,b51f5483-73a1-44d7-9510-1375bbebb44c,765022ec-d8f5-4cb7-a683-26045e4925e5
