img_fpath,ours_top_PSE_audio_fpath,w2c_top_PSE_audio_fpath,category,participant,ours_rand_uid,w2c_rand_uid,ours_video_path,w2c_video_path
105189673_f3.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Vol. 1/Tools/Hand/TOOLHand_Chip Log Double Head Axe Clunk 37 02 ST5_PSE_KCV1_XHn4q_8.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,rocks,P4,6534cd35-a275-45b9-b9f7-21ecbb67adfd,491fd564-d8f0-4aa6-877c-c04f929b95e2,final_sampled_400/ours/105189673_f3_ours.mp4,final_sampled_400/w2c_baseline/105189673_f3_W2C.mp4
132718146_f10.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Starter/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OS_CdZUp_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_Colt M4 Carbine Rifle Gunshots 02 24 M6_PSE_KCGP_YO98E_7.wav,lasers,P5,bf22da3c-8a83-46d0-a833-a72ff8464343,7bf2b368-90db-4bd7-a42c-b7753d499cb8,final_sampled_400/ours/132718146_f10_ours.mp4,final_sampled_400/w2c_baseline/132718146_f10_W2C.mp4
120262767_f20.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Creaks Hardwood Footsteps CU_PSE_OCX_jmlGs_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Doors/Wood/DOORWood_Small Wood Door Open and Close Knob Rattles_PSE_OCX_tY20f_13.wav,wood,P6,46440de9-d846-4d8d-9224-75a168f100c5,a6af9ec9-4b73-441e-99f1-21b16b152391,final_sampled_400/ours/120262767_f20_ours.mp4,final_sampled_400/w2c_baseline/120262767_f20_W2C.mp4
163314517_f17.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 1/Metal/Impact/METLImpt_Strike Bang Hit Ring Weapon_PSE_GEN_qhBe2_0.wav,mechanical,P7,97b537c0-4558-4840-adae-7a79a7e3df49,854cf4c9-68fb-42a9-b8d0-958020bfd9c1,final_sampled_400/ours/163314517_f17_ours.mp4,final_sampled_400/w2c_baseline/163314517_f17_W2C.mp4
42351338_f24.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Water/Plumbing/WATRPlmb_Shower Constant Stream_PSE_OE_kZnI6_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Animals/Cat Domestic/ANMLCat_Cat Siamese Irritating Meows_PSE_OX_p319A_0.wav,water,P8,c70075e5-cdd0-484a-a01a-f151880b8b5f,0b5b22c9-2003-4ffa-ab7c-bd3a6ac150af,final_sampled_400/ours/42351338_f24_ours.mp4,final_sampled_400/w2c_baseline/42351338_f24_W2C.mp4
184105011_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Big Tree Creak Fibrous Wooden Swaying Movements 04_PSE_OCX_UtdaK_12.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Creatures/Animals/Dog/ANMLDog_Small Dog Exterior Medium Distant Barks_PSE_OC_LZyRu_21.wav,birds,P9,736a438e-bad2-456f-9694-8f2ffe2bd544,af3d748f-2d65-41e3-b042-98f808437979,final_sampled_400/ours/184105011_f4_ours.mp4,final_sampled_400/w2c_baseline/184105011_f4_W2C.mp4
104103508_f7.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft - Pro/Aircraft/AEROHeli_Bell 206 Interior Hover Steady Flight_PSE_KCACP_m74iN_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Aircraft/Helicopter/AEROHeli_Bell Jet Ranger Approach Fly By Away Slow_PSE_OCX_5Rzwn_0.wav,aircraft,P10,4fd7ae97-d19b-4515-8a0d-e7bd8a708f60,877c1029-c65d-4e0c-b655-89608544361c,final_sampled_400/ours/104103508_f7_ours.mp4,final_sampled_400/w2c_baseline/104103508_f7_W2C.mp4
158576935_f12.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Liquid & Mud/Misc/LIQMisc_Mud Flowing Constant Deep Bubbling Pops_PSE_OCX_TLqZw_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,water,P11,825ea29d-92e8-4b6b-8714-ca73fb198917,97272a71-777c-4ced-bb49-10f444189f6a,final_sampled_400/ours/158576935_f12_ours.mp4,final_sampled_400/w2c_baseline/158576935_f12_W2C.mp4
158598175_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_Colt M4 Carbine Rifle Gunshots 02 24 M6_PSE_KCGP_YO98E_7.wav,fire,P12,fcae9d43-590c-4ed2-b9eb-e5a970bfbc29,54723594-6241-4f08-9172-9f6e13bdd0e2,final_sampled_400/ours/158598175_f0_ours.mp4,final_sampled_400/w2c_baseline/158598175_f0_W2C.mp4
55464158_f7.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Weapons/Whip/WEAPWhip_Whip Cracks_PSE_OE_fl53D_23.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,weapons,P13,bdc7ff91-d7c4-408d-bee4-3e4f3d5b4a34,4034bf94-e7fb-4617-832e-c646d1c7c6e9,final_sampled_400/ours/55464158_f7_ours.mp4,final_sampled_400/w2c_baseline/55464158_f7_W2C.mp4
162717498_f8.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Liquid & Mud/Misc/LIQMisc_Mud Flowing Constant Deep Bubbling Pops_PSE_OCX_TLqZw_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Liquid & Mud/Misc/LIQMisc_Body Plumbing Interior Body 02_PSE_OCX_ikK6h_3.wav,mechanical,P14,ce7d07cf-44a0-4fad-b81b-c4e1778952ba,e44e8784-57e6-4ccb-9b12-c2d7cd8c49a9,final_sampled_400/ours/162717498_f8_ours.mp4,final_sampled_400/w2c_baseline/162717498_f8_W2C.mp4
115031103_f2.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Weather/Thunder/THUN_Thunder Constant Light Rain Soft Airy Breeze 02_PSE_OCX_pTBDO_20.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Machines/Fan/MACHFan_Industrial Fan Power Down_PSE_OE_FRBjG_0.wav,weather,P15,e7ac1eb5-25c4-4702-be07-9542d1f0b8f0,99938b33-38d5-44f9-94a7-5226b97aba87,final_sampled_400/ours/115031103_f2_ours.mp4,final_sampled_400/w2c_baseline/115031103_f2_W2C.mp4
139263716_f16.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Aircraft/Jet/AEROJet_Mitsubishi MU2 Idle 06_PSE_OCX_CtSGz_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft - Pro/Aircraft/AEROProp_Beechcraft Fast Fly By_PSE_KCACP_mtlLf_0.wav,aircraft,P16,70eb0da5-4fd6-4911-a793-42d6925cbd27,f7d4eb84-f4a5-4f43-aa47-bbd261c606b5,final_sampled_400/ours/139263716_f16_ours.mp4,final_sampled_400/w2c_baseline/139263716_f16_W2C.mp4
78837003_f3.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Buzzy_PSE_OX_YVFIt_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Handbell/BELLHand_Bell Single Ding Dull Clacks Hand Held Ringing 03_PSE_OCX_LmNkt_0.wav,air,P17,58dd9932-41bf-4623-8d8f-30b367b43ea9,30e786ad-5866-4459-a5dc-8d879bf467e6,final_sampled_400/ours/78837003_f3_ours.mp4,final_sampled_400/w2c_baseline/78837003_f3_W2C.mp4
182799398_f5.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Animals/Cat Domestic/ANMLCat_Cat Siamese Irritating Meows_PSE_OX_p319A_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Telephone/COMTelph_Motorola Cell Phone Ringtone 01_PSE_OCX_TIUuC_2.wav,animals,P18,ce96b6ad-2a8a-4f53-9a6a-983ce4a6aa78,54f1190f-92db-496b-9acd-fb1e0eb72ee7,final_sampled_400/ours/182799398_f5_ours.mp4,final_sampled_400/w2c_baseline/182799398_f5_W2C.mp4
101726794_f10.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,rocks,P19,ba8abf72-a6e8-433d-b809-e4e4c600437f,facce923-c7a9-422b-8c46-59955979d214,final_sampled_400/ours/101726794_f10_ours.mp4,final_sampled_400/w2c_baseline/101726794_f10_W2C.mp4
182505369_f15.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Scratch Wood 2 Fingernails on Door Short Rough 03_PSE_OCX_19BA0_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_Gf4rt_1.wav,wood,P20,3d529840-4ea3-48d3-bf24-7017927864ec,69d0823b-f75e-4619-a790-14f5d79b3363,final_sampled_400/ours/182505369_f15_ours.mp4,final_sampled_400/w2c_baseline/182505369_f15_W2C.mp4
144298298_f8.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Guns/Pistol/GUNPis_Gun Blank Ammunition_PSE_OE_rxMbG_1.wav,rocks,P1,07e0ccc7-30e6-4fd7-80ee-d46680cfa397,cbc68aae-6195-4a7c-8370-d5cb37c23c5f,final_sampled_400/ours/144298298_f8_ours.mp4,final_sampled_400/w2c_baseline/144298298_f8_W2C.mp4
47133264_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Big Tree Creak Fibrous Wooden Swaying Movements 02_PSE_OCX_KiwWU_15.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,vegetation,P2,14c49754-27aa-44fd-b54d-26dfd7a57036,7c5bee22-a677-4777-80c4-35579d5e73cc,final_sampled_400/ours/47133264_f4_ours.mp4,final_sampled_400/w2c_baseline/47133264_f4_W2C.mp4
105449649_f11.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Starter/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OS_CdZUp_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_Colt M4 Carbine Rifle Gunshots 02 24 M6_PSE_KCGP_YO98E_7.wav,metal,P3,3597ecac-e880-42df-ba2f-69f6f09daed8,e1cab13c-fca0-4132-afa2-801324aa3eb8,final_sampled_400/ours/105449649_f11_ours.mp4,final_sampled_400/w2c_baseline/105449649_f11_W2C.mp4
103173024_f10.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Buzzy_PSE_OX_YVFIt_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Warfare/Weapons/Sword/WEAPSwrd_Sword Hits Sharp Metal Clanks Ringing_PSE_OW_1Tqdz_1.wav,lasers,P4,18c8377f-123d-4eb0-874f-eac81bd78e54,6ed24a14-df73-4202-a6db-e632d9a8b104,final_sampled_400/ours/103173024_f10_ours.mp4,final_sampled_400/w2c_baseline/103173024_f10_W2C.mp4
112527522_f5.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Scratch Wood 2 Fingernails on Door Short Rough 03_PSE_OCX_19BA0_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Tools/Hand/TOOLHand_Metal Hammering Chisel into Railroad Tie_PSE_OCX_87fCt_9.wav,paper,P5,69814855-21a1-444c-937b-46d778f65c9d,0fc4742a-a621-418e-8413-db84ddd12a27,final_sampled_400/ours/112527522_f5_ours.mp4,final_sampled_400/w2c_baseline/112527522_f5_W2C.mp4
117590170_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Motors/Misc/MOTRMisc_Wheezing Motor Turn on Constant Switch Off 01_PSE_OCX_J8O4Q_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Warfare/Weapons/Sword/WEAPSwrd_Sword Hits Sharp Metal Clanks Ringing_PSE_OW_1Tqdz_1.wav,mechanical,P6,ccd8f0c8-ea90-4c50-affa-a62b292760d1,5c1f4144-18d1-4c9f-a448-c97c8d28c373,final_sampled_400/ours/117590170_f6_ours.mp4,final_sampled_400/w2c_baseline/117590170_f6_W2C.mp4
133776887_f7.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Weapons/Whip/WEAPWhip_Whip Cracks_PSE_OE_fl53D_23.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Large/BELLLrg_Bell Ring Deep Soft Impact Long Humming Decay_PSE_OCX_HrOji_0.wav,weapons,P7,8edae0f4-8e5f-45c5-8e6f-31281c180bda,add6eb90-9ad8-4a15-a4e2-c9836c54f09f,final_sampled_400/ours/133776887_f7_ours.mp4,final_sampled_400/w2c_baseline/133776887_f7_W2C.mp4
186505854_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Buzzy_PSE_OX_YVFIt_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,machines,P8,ee39709c-8be1-4c0e-bd9c-8ba1b473ee2a,0ea26fd7-1829-4c8d-90ce-3af7e21865ad,final_sampled_400/ours/186505854_f0_ours.mp4,final_sampled_400/w2c_baseline/186505854_f0_W2C.mp4
18502529_f2.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 1/Tools/Hand/TOOLHand_Working Hand Tools Impact Hammer_PSE_GEN_9wxKl_0.wav,food & drink,P9,014313eb-9a90-443b-88df-c8797035bb60,80ad66a9-292b-40d0-b4b4-92528ae9b369,final_sampled_400/ours/18502529_f2_ours.mp4,final_sampled_400/w2c_baseline/18502529_f2_W2C.mp4
122447908_f9.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Vol. 1/Tools/Hand/TOOLHand_Chip Log Double Head Axe Clunk 37 02 ST5_PSE_KCV1_XHn4q_8.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_Colt M4 Carbine Rifle Gunshots 02 24 M6_PSE_KCGP_YO98E_7.wav,sports,P10,cb7018dd-ef7d-41b6-ba23-6aef12a81e7a,4e50b9ce-62f1-4b13-bfd6-5d610f6c0335,final_sampled_400/ours/122447908_f9_ours.mp4,final_sampled_400/w2c_baseline/122447908_f9_W2C.mp4
13333666_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 1/Objects/Writing/OBJWrite_Pencil Drawing Shading and Scribbling_PSE_GEN_FEQuP_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,objects,P11,7eda4755-c79f-4d14-93b3-6f22239d85d4,13f95bec-0afe-4f0a-a0bf-1708b9496384,final_sampled_400/ours/13333666_f6_ours.mp4,final_sampled_400/w2c_baseline/13333666_f6_W2C.mp4
185138041_f1.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,vegetation,P12,108ee828-6ed6-42bf-8e5e-87b85197db6d,143a482b-2ec1-44a9-bdb4-426f73803fbf,final_sampled_400/ours/185138041_f1_ours.mp4,final_sampled_400/w2c_baseline/185138041_f1_W2C.mp4
82413316_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Chains/Movement/CHAINMvmt_Chain Large Necklace Grab Pull_PSE_OX_7G5fN_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 1/Metal/Impact/METLImpt_Reverberant Low Metal Hit Impact Clunk_PSE_GEN_HvDXi_0.wav,metal,P13,d2d8931e-c1ca-4c84-a1cd-9cefaff25381,21946374-ac3c-47cb-a515-4e5e62371f74,final_sampled_400/ours/82413316_f6_ours.mp4,final_sampled_400/w2c_baseline/82413316_f6_W2C.mp4
137862380_f1.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Scratch Wood 2 Fingernails on Door Short Rough 03_PSE_OCX_19BA0_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,paper,P14,bc14852c-e0e3-496c-a7b8-6d6340da7a5e,61c90da1-0ec7-4bdb-8b19-bb2dbf456c27,final_sampled_400/ours/137862380_f1_ours.mp4,final_sampled_400/w2c_baseline/137862380_f1_W2C.mp4
80111381_f1.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_FN FAL 308 Battle Rifle Int Gunshots 03 77-02 M3_PSE_KCGP_UfY60_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Doors/Wood/DOORWood_Door Impact_PSE_OE_0pBJj_6.wav,weapons,P15,b1b11d91-906a-45aa-8be3-acf08d61d42e,d75a2488-6f5f-4fea-8505-a52e79994011,final_sampled_400/ours/80111381_f1_ours.mp4,final_sampled_400/w2c_baseline/80111381_f1_W2C.mp4
82552997_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_Gf4rt_1.wav,machines,P16,f6abe0ad-925a-4e84-903c-dcce40fa6040,9e74f31a-a378-4812-a49c-12c03b630a71,final_sampled_400/ours/82552997_f4_ours.mp4,final_sampled_400/w2c_baseline/82552997_f4_W2C.mp4
40047399_f10.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Telephone/COMTelph_Merlin Phone Ringing Short and Long Bursts_PSE_OCX_8VCjR_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,communications,P17,8b858ecd-2af6-40c7-b6e5-de8e523d4e36,abd35081-3946-4036-8e77-526383095a92,final_sampled_400/ours/40047399_f10_ours.mp4,final_sampled_400/w2c_baseline/40047399_f10_W2C.mp4
123715455_f13.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_FN FAL 308 Battle Rifle Int Gunshots 03 77-02 M3_PSE_KCGP_UfY60_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,bullets,P18,1756d083-fa74-47ef-a40f-859665994599,caf15a7e-ca07-4f60-a001-c61d9a06ad93,final_sampled_400/ours/123715455_f13_ours.mp4,final_sampled_400/w2c_baseline/123715455_f13_W2C.mp4
167538263_f11.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Drawers/Wood/DRWRWood_Door Open to Atrium and Close Creaks_PSE_OCX_kiEtP_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,liquid & mud,P19,2eae19d4-bce6-4538-82a4-c6f20dfef21f,168ad7ca-3fee-4cc1-b171-55f7343df4d4,final_sampled_400/ours/167538263_f11_ours.mp4,final_sampled_400/w2c_baseline/167538263_f11_W2C.mp4
170696920_f14.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft - Pro/Aircraft/AEROHeli_Bell 206 Interior Hover Steady Flight_PSE_KCACP_m74iN_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Warfare/Bullets/Shell/BLLTShel_38 Bullet Shells Loading and Unloading_PSE_OW_FoGYV_3.wav,trains,P20,7fe0b81b-ebe6-4609-8007-e592caece097,ce18a965-0a3c-47d9-8241-731d8bece9e2,final_sampled_400/ours/170696920_f14_ours.mp4,final_sampled_400/w2c_baseline/170696920_f14_W2C.mp4
171324244_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,paper,P1,13ba7910-7d31-4726-bab6-1ffed9341eae,c94b3ad4-b9e9-4fa4-a5e4-0cc037e305d7,final_sampled_400/ours/171324244_f0_ours.mp4,final_sampled_400/w2c_baseline/171324244_f0_W2C.mp4
92845511_f9.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,bullets,P2,63c083e7-7827-42a0-85a5-c6403734cb6c,4562bae7-ede8-4f42-b0bb-1a6efae5131e,final_sampled_400/ours/92845511_f9_ours.mp4,final_sampled_400/w2c_baseline/92845511_f9_W2C.mp4
183017074_f3.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Aircraft/Prop/AEROProp_Beechcraft Debonair Prop Plane Door Creak_PSE_OX_wWTIP_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Watercraft/Boats/BOATRace_2002 Cigarette Top Gun Hard Acceleration from Idle 01 ST1_PSE_KCWC_faxSK_0.wav,destruction,P3,8da2fdd0-c81a-4818-9aa2-cd203931261e,7f99b555-8c46-4dc0-a699-f296914c712f,final_sampled_400/ours/183017074_f3_ours.mp4,final_sampled_400/w2c_baseline/183017074_f3_W2C.mp4
180404574_f1.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Chains/Movement/CHAINMvmt_Chain Large Necklace Grab Pull_PSE_OX_7G5fN_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,chains,P4,3a029786-b29e-4d06-a8e4-7f1e45747132,a0fffc9e-c30f-492a-a62c-0c28f1607cec,final_sampled_400/ours/180404574_f1_ours.mp4,final_sampled_400/w2c_baseline/180404574_f1_W2C.mp4
145862559_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/Sound Mountain Collection - Vol.1/Doors/DOORKnck_Hotel Door Heavy Wood_PSE_SMV1_hmk47_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Games/Misc/GAMEMisc_Basketball Game Mix of Sneaker Squeaks_PSE_OX_jNmap_0.wav,sports,P5,7f00ce9c-123c-430c-9e63-9d2eec614194,6eb19382-aa60-4402-a1af-4b5506f257e8,final_sampled_400/ours/145862559_f0_ours.mp4,final_sampled_400/w2c_baseline/145862559_f0_W2C.mp4
85009727_f7.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/Sonomar Collection - Blacksmith/Metal/Impact/METLImpt_Impacts Hammer Anvil Heavy Resonant 050 B_PSE_SONBSM_El8Ia_0.wav,doors,P6,e3b81ac7-515d-44b3-a179-c426e86aea74,030fe145-304f-443f-8e72-a86d189ad160,final_sampled_400/ours/85009727_f7_ours.mp4,final_sampled_400/w2c_baseline/85009727_f7_W2C.mp4
157205256_f2.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Bullets/Impact/BLLTImpt_Bullet Impact_PSE_OE_hFK4E_3.wav,foley,P7,776e4d06-b89b-44e5-8d68-ecdf72a379d5,9f9be510-71ab-43f2-92b9-3e3ffa620b2f,final_sampled_400/ours/157205256_f2_ours.mp4,final_sampled_400/w2c_baseline/157205256_f2_W2C.mp4
